,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,refseq,symbol,product
1699,BLLJ_RS08805,64.90662062,-0.127465504,0.167964926,-0.758881673,0.447923343,0.535729656,WP_012472143.1,WP_012472143.1,5-formyltetrahydrofolate cyclo-ligase
1420,BLLJ_RS07360,36.39951911,-0.127985843,0.213680965,-0.598957625,0.549201143,0.622194201,WP_013410949.1,WP_013410949.1,phosphatase PAP2 family protein
937,BLLJ_RS11420,1.382758786,-0.12827816,1.248573524,-0.102739772,0.918169507,0.938119136,NA,NA,zinc ribbon domain-containing protein
1443,BLLJ_RS07480,974.8511406,-0.128962784,0.140069727,-0.920704186,0.35720489,0.445754711,WP_007053186.1,WP_007053186.1,cold-shock protein
157,BLLJ_RS00795,111.8087786,-0.129190431,0.166568854,-0.775597764,0.437986521,0.527114864,WP_013410424.1,WP_013410424.1,DNA polymerase III subunit delta'
1129,BLLJ_RS05860,466.6299321,-0.129761937,0.088829869,-1.460791717,0.14407261,0.213999993,WP_007052749.1,WP_007052749.1,hypothetical protein
1837,BLLJ_RS09515,175.4507748,-0.130551596,0.142657904,-0.915137487,0.360119458,0.44823132,WP_007052946.1,WP_007052946.1,amino acid permease
1474,BLLJ_RS07635,416.0723343,-0.131542789,0.118040219,-1.114389573,0.265112095,0.347711645,NA,NA,restriction endonuclease subunit S
664,BLLJ_RS03425,37.01858289,-0.131908868,0.202188385,-0.652405765,0.514139447,0.592859362,WP_011068220.1,WP_011068220.1,ABC transporter permease
728,BLLJ_RS03760,319.8795767,-0.132717281,0.087776602,-1.511989282,0.130536589,0.196467247,WP_007055502.1,WP_007055502.1,UvrD-helicase domain-containing protein
1584,BLLJ_RS08210,111.5279153,-0.132978629,0.127421735,-1.043610248,0.296665749,0.382078534,WP_007052365.1,galE,UDP-glucose 4-epimerase GalE
499,BLLJ_RS02565,204.8488998,-0.136099499,0.106404993,-1.27907061,0.200872192,0.278820437,WP_007053653.1,WP_007053653.1,sodium:proton antiporter
471,BLLJ_RS02420,759.2776888,-0.137830402,0.09257824,-1.48879912,0.136540274,0.204227811,WP_013410289.1,WP_013410289.1,alpha-N-arabinofuranosidase
282,BLLJ_RS01475,118.1834199,-0.139124631,0.153851154,-0.90428071,0.365846573,0.454186859,WP_013582362.1,rsmD,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
1482,BLLJ_RS07670,627.7156962,-0.139313659,0.103432804,-1.34690014,0.178012397,0.253838004,WP_007054967.1,WP_007054967.1,LacI family DNA-binding transcriptional regulator
11,BLLJ_RS00055,91.50278183,-0.141623032,0.164675345,-0.86001357,0.389781562,0.479272227,WP_007051756.1,WP_007051756.1,Lrp/AsnC family transcriptional regulator
1125,BLLJ_RS05840,1432.187561,-0.142313251,0.087019337,-1.635421,0.101960823,0.159303458,WP_003809325.1,tsf,translation elongation factor Ts
254,BLLJ_RS01315,961.7143184,-0.142620517,0.101383523,-1.406742561,0.15950374,0.233502818,WP_012576743.1,WP_012576743.1,F0F1 ATP synthase subunit gamma
599,BLLJ_RS03070,100.8570077,-0.14349534,0.145310801,-0.987506355,0.323394469,0.410740802,WP_013140491.1,WP_013140491.1,DUF501 domain-containing protein
446,BLLJ_RS02300,118.9502618,-0.144904402,0.146611134,-0.988358783,0.322976966,0.410480943,WP_003831982.1,WP_003831982.1,type III pantothenate kinase
878,BLLJ_RS04505,66.96950753,-0.146929153,0.173159449,-0.848519408,0.396148769,0.486171118,NA,NA,hypothetical protein
998,BLLJ_RS05165,207.0626076,-0.149634638,0.129635783,-1.154269556,0.248389674,0.330272615,WP_012577576.1,WP_012577576.1,hypothetical protein
890,BLLJ_RS04560,106.9125484,-0.151408688,0.156759933,-0.965863439,0.334112519,0.421300809,NA,NA,DUF3841 domain-containing protein
315,BLLJ_RS01640,443.0186792,-0.151597438,0.111775325,-1.356269269,0.17501351,0.250687999,WP_007054814.1,WP_007054814.1,acetolactate synthase large subunit
144,BLLJ_RS00735,97.13740598,-0.152055508,0.154878091,-0.981775455,0.326210483,0.413500204,WP_007054687.1,WP_007054687.1,DUF4143 domain-containing protein
1885,BLLJ_RS09775,1207.302849,-0.152534161,0.094379377,-1.616181054,0.106055174,0.165298606,WP_007054622.1,WP_007054622.1,hypothetical protein
1281,BLLJ_RS06640,309.8484258,-0.153582412,0.123836569,-1.240202411,0.214900537,0.293433594,WP_012471786.1,WP_012471786.1,cation diffusion facilitator family transporter
356,BLLJ_RS01865,304.4423627,-0.153763973,0.11054161,-1.391005372,0.164223798,0.237883909,WP_011068386.1,WP_011068386.1,AAA family ATPase
614,BLLJ_RS03155,106.17053,-0.154435454,0.141589606,-1.090725921,0.275393501,0.35997198,WP_012578065.1,WP_012578065.1,metallopeptidase family protein
1688,BLLJ_RS08740,83.85602145,-0.154930906,0.148068787,-1.046344131,0.295402177,0.38070548,WP_007053794.1,dinB,DNA polymerase IV
238,BLLJ_RS01235,542.7508122,-0.156032382,0.102904969,-1.516276469,0.129449459,0.195288386,WP_013140160.1,valS,valine--tRNA ligase
760,BLLJ_RS03925,1023.123548,-0.156973679,0.07756509,-2.023767127,0.042994118,0.075220199,WP_012577897.1,era,GTPase Era
625,BLLJ_RS03210,1192.695089,-0.158091225,0.083883969,-1.884641698,0.059478229,0.09945709,WP_007053563.1,WP_007053563.1,zinc ABC transporter substrate-binding protein
1430,BLLJ_RS07415,33.07020823,-0.158301057,0.249671239,-0.634038017,0.526056012,0.604071466,WP_011067911.1,WP_011067911.1,creatininase
182,BLLJ_RS00940,117.6778236,-0.15832771,0.153264389,-1.033036515,0.301586811,0.387114327,WP_011068492.1,WP_011068492.1,ABC transporter permease
433,BLLJ_RS02240,417.3140097,-0.158479328,0.095235717,-1.664074506,0.096097541,0.150999233,WP_003828485.1,WP_003828485.1,amino acid ABC transporter ATP-binding protein
1301,BLLJ_RS06755,81.09538153,-0.158655665,0.157934802,-1.004564305,0.315106693,0.401802714,WP_007053330.1,WP_007053330.1,DUF4186 domain-containing protein
256,BLLJ_RS01325,319.7728403,-0.159454024,0.113446652,-1.405541917,0.159860194,0.233768478,WP_007054766.1,WP_007054766.1,F0F1 ATP synthase subunit epsilon
115,BLLJ_RS00595,5.412765032,-0.16090138,0.558724716,-0.287979707,0.773362272,0.822417243,WP_007055544.1,WP_007055544.1,hypothetical protein
1926,BLLJ_RS09990,172.6010143,-0.162661577,0.145688692,-1.116501044,0.264207724,0.346842984,WP_007051770.1,yidD,membrane protein insertion efficiency factor YidD
414,BLLJ_RS02145,576.2262458,-0.162755494,0.08565167,-1.900202225,0.057406586,0.096495116,WP_014485814.1,WP_014485814.1,MFS transporter
371,BLLJ_RS01935,242.7816105,-0.163191045,0.195204049,-0.836002353,0.40315358,0.493198034,NA,NA,nitroreductase family protein
207,BLLJ_RS01075,4917.523762,-0.163418644,0.118225991,-1.382256495,0.166892959,0.241568788,WP_007051556.1,WP_007051556.1,sugar ABC transporter substrate-binding protein
1141,BLLJ_RS11155,20.48537624,-0.164530549,0.269327646,-0.61089365,0.541269989,0.616401972,WP_007054369.1,WP_007054369.1,helix-hairpin-helix domain-containing protein
1211,BLLJ_RS06290,1379.363302,-0.164698634,0.112664145,-1.461854911,0.143780973,0.21373147,WP_015438932.1,WP_015438932.1,hypothetical protein
1492,BLLJ_RS07720,223.0862229,-0.164794552,0.123418259,-1.335252602,0.181793686,0.258098841,WP_015511989.1,WP_015511989.1,glycoside hydrolase family 3 C-terminal domain-containing protein
755,BLLJ_RS03900,158.25147,-0.164801195,0.122370934,-1.346734805,0.178065659,0.253838004,WP_003829259.1,WP_003829259.1,16S rRNA (uracil(1498)-N(3))-methyltransferase
1640,BLLJ_RS08495,144.2594724,-0.165631504,0.116171636,-1.425748226,0.153941031,0.226910021,WP_007056647.1,WP_007056647.1,hypothetical protein
1761,BLLJ_RS09135,202.2575471,-0.16623952,0.131018792,-1.268821955,0.204504573,0.282034919,WP_004220236.1,leuC,3-isopropylmalate dehydratase large subunit
1094,BLLJ_RS05685,89.02704123,-0.166429901,0.138206788,-1.204209312,0.228508688,0.308734934,WP_007056803.1,WP_007056803.1,HAD family hydrolase
1221,BLLJ_RS06340,356.8194242,-0.167066864,0.125589219,-1.330264379,0.183431179,0.259849606,WP_011068018.1,WP_011068018.1,NUDIX hydrolase
732,BLLJ_RS03780,4556.038569,-0.167882681,0.132304557,-1.268910795,0.204472882,0.282034919,WP_004217809.1,rpsD,30S ribosomal protein S4
580,BLLJ_RS02970,87.98379741,-0.168977786,0.15050996,-1.122701688,0.261564211,0.344464343,WP_007057352.1,WP_007057352.1,HAD family phosphatase
601,BLLJ_RS11105,174.6992297,-0.17008074,0.152682026,-1.113953909,0.26529896,0.347720187,WP_003828879.1,WP_003828879.1,hypothetical protein
1655,BLLJ_RS08570,619.2536199,-0.171981698,0.107780035,-1.595673067,0.110561805,0.170940785,WP_003808057.1,rplO,50S ribosomal protein L15
1738,BLLJ_RS09020,696.7384939,-0.172269646,0.082041843,-2.099777884,0.035748385,0.064353768,WP_015713883.1,WP_015713883.1,pyridoxal phosphate-dependent aminotransferase
713,BLLJ_RS03685,336.0993226,-0.172754687,0.116678562,-1.480603489,0.138712265,0.206994773,WP_008782995.1,WP_008782995.1,DUF47 family protein
137,BLLJ_RS00705,19.03733878,-0.173081646,0.283319353,-0.610906542,0.541261454,0.616401972,WP_013410434.1,WP_013410434.1,flp pilus-assembly TadE/G-like family protein
891,BLLJ_RS04565,351.273055,-0.173344386,0.101592691,-1.706268279,0.087958141,0.139614271,WP_007055997.1,WP_007055997.1,hypothetical protein
1711,BLLJ_RS08865,93.64386868,-0.173591371,0.15480863,-1.121328768,0.262147944,0.344997431,WP_007055227.1,WP_007055227.1,hypothetical protein
981,BLLJ_RS10035,4.331952326,-0.173684582,0.704668897,-0.246476868,0.805313109,0.845666489,WP_012577587.1,WP_012577587.1,hypothetical protein
1135,BLLJ_RS05905,28.01552004,-0.173702835,0.254258332,-0.683174603,0.494496519,0.576814227,WP_013140833.1,rimI,ribosomal protein S18-alanine N-acetyltransferase
337,BLLJ_RS01765,1302.607659,-0.174449414,0.113524623,-1.536665872,0.124375153,0.188370223,WP_008782881.1,WP_008782881.1,FGGY-family carbohydrate kinase
1489,BLLJ_RS07705,597.567377,-0.174506481,0.086574229,-2.015686233,0.043832796,0.076322152,WP_007053921.1,WP_007053921.1,ABC transporter ATP-binding protein/permease
1815,BLLJ_RS09395,154.5868856,-0.17458563,0.124556069,-1.401662972,0.161015913,0.234825022,WP_007057440.1,WP_007057440.1,Fic family protein
311,BLLJ_RS01620,291.0879581,-0.174814847,0.112861999,-1.548925667,0.12139959,0.184734341,WP_013140244.1,WP_013140244.1,ABC-F family ATP-binding cassette domain-containing protein
1849,BLLJ_RS09575,225.8070669,-0.175641895,0.142932038,-1.228849026,0.219128416,0.297520836,WP_007052961.1,WP_007052961.1,YesL family protein
39,BLLJ_RS00205,37.2213571,-0.177021207,0.227046253,-0.779670241,0.435585,0.524997682,WP_013410492.1,WP_013410492.1,hypothetical protein
862,BLLJ_RS04425,42.50393708,-0.177077442,0.222295351,-0.796586348,0.425691309,0.51392163,WP_007052283.1,trpA,tryptophan synthase subunit alpha
15,BLLJ_RS11350,35.89416823,-0.17727328,0.214428934,-0.826722759,0.408394218,0.497714319,NA,NA,transposase
183,BLLJ_RS00945,45.84299187,-0.17796069,0.246226021,-0.722753387,0.46983141,0.55625643,WP_014485923.1,WP_014485923.1,ABC transporter ATP-binding protein
835,BLLJ_RS04280,168.9775668,-0.178038827,0.132698509,-1.341679183,0.17970004,0.255691274,WP_013140714.1,WP_013140714.1,hypothetical protein
1717,BLLJ_RS11200,170.2165795,-0.180583783,0.138714909,-1.301833982,0.192973144,0.271175089,WP_014485310.1,WP_014485310.1,hypothetical protein
1851,BLLJ_RS09585,1604.411608,-0.180730836,0.114978239,-1.57186992,0.115980722,0.178175962,WP_019727595.1,WP_019727595.1,sugar ABC transporter permease
600,BLLJ_RS03075,94.46594049,-0.180768895,0.151480452,-1.193348009,0.232733107,0.313344575,WP_013140492.1,WP_013140492.1,Ppx/GppA family phosphatase
450,BLLJ_RS02320,100.2236112,-0.180978682,0.137590657,-1.315341364,0.188395202,0.265904795,WP_003828506.1,WP_003828506.1,ABC transporter ATP-binding protein
1806,BLLJ_RS11490,47.04592599,-0.18200948,0.236321098,-0.770178715,0.441193888,0.529294199,NA,NA,hypothetical protein
772,BLLJ_RS03985,132.8295903,-0.182646923,0.150692935,-1.212047021,0.225494382,0.305518741,WP_015713550.1,hemW,radical SAM family heme chaperone HemW
1086,BLLJ_RS05645,527.258636,-0.184188952,0.085602318,-2.151681823,0.031422423,0.057807663,WP_015713598.1,WP_015713598.1,fructosamine kinase family protein
569,BLLJ_RS02920,95.91436653,-0.184294832,0.181640498,-1.014613114,0.310290286,0.396447761,WP_007051156.1,WP_007051156.1,putative ABC transporter permease
1229,BLLJ_RS06380,3006.316009,-0.184371074,0.078194204,-2.357861131,0.018380567,0.036458574,WP_013399724.1,infC,translation initiation factor IF-3
304,BLLJ_RS01585,2763.554919,-0.184781776,0.132733343,-1.392127787,0.163883705,0.237631465,WP_015449829.1,WP_015449829.1,RNA-binding protein
1296,BLLJ_RS06715,17.03158027,-0.187077983,0.324672234,-0.576205674,0.564476171,0.635324026,WP_008783673.1,WP_008783673.1,acylphosphatase
781,BLLJ_RS04030,226.0134579,-0.187100749,0.16059918,-1.165016838,0.244012177,0.32532414,NA,NA,substrate-binding domain-containing protein
1776,BLLJ_RS09205,735.8825864,-0.187198249,0.137519402,-1.361249732,0.173434783,0.249539001,WP_003829683.1,WP_003829683.1,fumarylacetoacetate hydrolase family protein
539,BLLJ_RS02770,444.1395292,-0.18762857,0.119708458,-1.567379396,0.117026037,0.179495783,WP_003818268.1,WP_003818268.1,hypothetical protein
1096,BLLJ_RS05695,1449.260191,-0.187980756,0.165912927,-1.133008498,0.257210685,0.340124966,WP_013140783.1,secG,preprotein translocase subunit SecG
1460,BLLJ_RS07570,135.4906916,-0.18893572,0.128169695,-1.474106035,0.140453044,0.209268523,WP_012578390.1,WP_012578390.1,ubiquitin-like protein Pup
468,BLLJ_RS02405,141.2769766,-0.189032476,0.145824106,-1.296304715,0.194870525,0.2731748,WP_007051252.1,WP_007051252.1,isoaspartyl peptidase/L-asparaginase family protein
495,BLLJ_RS02545,365.1572804,-0.189262486,0.093194285,-2.030837899,0.042271441,0.074292925,WP_012471946.1,WP_012471946.1,Y-family DNA polymerase
1337,BLLJ_RS06940,109.9200525,-0.190049976,0.135732492,-1.400180409,0.161459301,0.235047876,WP_015713752.1,WP_015713752.1,nucleoside hydrolase
396,BLLJ_RS02055,638.6233815,-0.190146903,0.100794335,-1.886484021,0.05922976,0.09929998,WP_008783164.1,galK,galactokinase
1313,BLLJ_RS06825,101.4948475,-0.190421797,0.139183688,-1.368133002,0.171270448,0.246977879,WP_008782646.1,WP_008782646.1,YihY/virulence factor BrkB family protein
704,BLLJ_RS03640,304.2587117,-0.192077217,0.113769699,-1.688298542,0.091353935,0.144369169,WP_011068193.1,WP_011068193.1,haloacid dehalogenase-like hydrolase
1428,BLLJ_RS07405,967.2035351,-0.192294001,0.147184487,-1.3064828,0.191388424,0.269537533,WP_007053203.1,WP_007053203.1,DUF349 domain-containing protein
1323,BLLJ_RS06875,117.2439561,-0.193024621,0.132773704,-1.453786522,0.146005501,0.21653739,WP_014485496.1,WP_014485496.1,hydroxyethylthiazole kinase
1739,BLLJ_RS09025,111.891177,-0.193902617,0.144002565,-1.346521963,0.178134242,0.253838004,WP_003807760.1,proB,glutamate 5-kinase
1462,BLLJ_RS07580,21.98972101,-0.194512196,0.268888137,-0.723394486,0.469437558,0.55625643,WP_015713783.1,WP_015713783.1,proteasome accessory factor PafA2
609,BLLJ_RS03125,60.24442367,-0.194824687,0.209016257,-0.932103033,0.351283281,0.439503027,WP_012578070.1,WP_012578070.1,cell division protein FtsK
125,BLLJ_RS00645,180.9004933,-0.194898489,0.119359382,-1.632871128,0.102496104,0.159880654,WP_007055538.1,WP_007055538.1,purine/pyrimidine permease
1080,BLLJ_RS05590,60.61044606,-0.195371156,0.185854554,-1.051204567,0.293164646,0.378327602,WP_007052856.1,ruvC,crossover junction endodeoxyribonuclease RuvC
44,BLLJ_RS00230,115.3108459,-0.195480973,0.162587588,-1.202311787,0.229242752,0.30929323,WP_012472057.1,WP_012472057.1,hypothetical protein
1355,BLLJ_RS07035,2041.878473,-0.196043793,0.113700044,-1.724219147,0.084668289,0.134909472,WP_007053281.1,WP_007053281.1,SPFH domain-containing protein
309,BLLJ_RS01610,349.7002431,-0.196373962,0.114530808,-1.714595094,0.086419489,0.137586106,WP_019727817.1,cysS,cysteine--tRNA ligase
702,BLLJ_RS03630,65.74370504,-0.196933666,0.153503437,-1.282926752,0.199517739,0.277940897,WP_013410953.1,WP_013410953.1,SPFH domain-containing protein
168,BLLJ_RS00850,669.4995523,-0.197259557,0.079686992,-2.475429812,0.013307592,0.027588211,WP_015512502.1,gltX,glutamate--tRNA ligase
1782,BLLJ_RS11480,47.93285386,-0.197963902,0.254803181,-0.776928689,0.437200844,0.526497955,NA,NA,hypothetical protein
1179,BLLJ_RS06130,433.1394353,-0.198010144,0.098247967,-2.01541212,0.043861486,0.076322152,WP_008783103.1,WP_008783103.1,RecX family transcriptional regulator
162,BLLJ_RS00820,526.4983664,-0.198040675,0.103561647,-1.91229747,0.05583805,0.094187017,WP_007051598.1,WP_007051598.1,GtrA family protein
1456,BLLJ_RS07550,1069.174798,-0.199680831,0.103639377,-1.926688836,0.05401842,0.091357468,WP_015439045.1,purB,adenylosuccinate lyase
1626,BLLJ_RS08430,99.06757282,-0.200105116,0.152763969,-1.309897335,0.190230569,0.268102732,WP_013582920.1,WP_013582920.1,hypothetical protein
1924,BLLJ_RS09980,649.7308669,-0.200523662,0.111152609,-1.804039176,0.071225166,0.116276138,WP_010081225.1,WP_010081225.1,KH domain-containing protein
700,BLLJ_RS03620,195.9432049,-0.200538777,0.111673148,-1.795765412,0.072531834,0.118188042,WP_007055486.1,WP_007055486.1,hypothetical protein
607,BLLJ_RS03115,2351.697356,-0.201298054,0.109170987,-1.843878672,0.065200824,0.107995866,WP_003828886.1,WP_003828886.1,PAS domain-containing sensor histidine kinase
1799,BLLJ_RS09315,226.7533115,-0.202615129,0.102200327,-1.98252916,0.047420047,0.081412156,NA,NA,hypothetical protein
1892,BLLJ_RS09810,1560.775887,-0.20304498,0.077147585,-2.631903249,0.008490804,0.018311264,WP_013141503.1,WP_013141503.1,DUF4032 domain-containing protein
820,BLLJ_RS04210,122.7175784,-0.203057628,0.164334454,-1.235636369,0.216593759,0.294702024,WP_013140697.1,WP_013140697.1,aspartate carbamoyltransferase regulatory subunit
302,BLLJ_RS01575,137.9163448,-0.203355392,0.121654536,-1.671580852,0.094607003,0.149021489,WP_014485889.1,WP_014485889.1,nucleoside hydrolase
649,BLLJ_RS03355,20.02797622,-0.20551364,0.257759183,-0.797308705,0.425271766,0.51373682,WP_007053450.1,WP_007053450.1,DUF600 family protein
1750,BLLJ_RS09080,499.6826396,-0.206456124,0.096512472,-2.139165231,0.032422289,0.059139237,WP_011068712.1,WP_011068712.1,homoserine dehydrogenase
1641,BLLJ_RS08500,219.9529758,-0.206504064,0.111737001,-1.848126055,0.064584109,0.107158488,WP_008782967.1,WP_008782967.1,LacI family transcriptional regulator
770,BLLJ_RS03975,1091.793624,-0.207375458,0.185686082,-1.116806691,0.264076987,0.346842984,WP_007052167.1,rpsT,30S ribosomal protein S20
804,BLLJ_RS04125,63.13975221,-0.207911599,0.168058882,-1.237135438,0.216036805,0.294567865,WP_013582550.1,WP_013582550.1,TerB family tellurite resistance protein
1402,BLLJ_RS07270,406.8474103,-0.208188005,0.119325439,-1.744707633,0.081035774,0.129980842,WP_007053231.1,WP_007053231.1,phage holin family protein
828,BLLJ_RS04245,454.9284536,-0.208831484,0.09846279,-2.120917797,0.033928721,0.061595644,WP_015450612.1,WP_015450612.1,LysR family transcriptional regulator
1171,BLLJ_RS06085,548.3888005,-0.209754809,0.10951829,-1.915249116,0.055460741,0.093632495,WP_013410787.1,WP_013410787.1,PASTA domain-containing protein
894,BLLJ_RS04580,68.75840087,-0.209925793,0.214390945,-0.979172849,0.327494582,0.41485516,WP_007055984.1,WP_007055984.1,hypothetical protein
1631,BLLJ_RS08455,2279.809769,-0.210093414,0.10512134,-1.99858005,0.045653811,0.079013058,WP_019261899.1,rpiA,ribose-5-phosphate isomerase RpiA
1186,BLLJ_RS06165,1177.221241,-0.210770829,0.098277693,-2.144645664,0.031981188,0.058695412,WP_007056215.1,WP_007056215.1,Fic family protein
1095,BLLJ_RS05690,160.5752329,-0.212826004,0.167413435,-1.271260005,0.203636166,0.281643133,WP_003813268.1,WP_003813268.1,L-lactate dehydrogenase
